Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-27,2016,9,27,Tuesday,39,2016-39,214.05,215.68,213.62,215.57,78494800,197.46,0.006208095047411044,196.43571428571428,197.8268
2016-09-28,2016,9,28,Wednesday,39,2016-39,215.83,216.82,214.71,216.64,87411000,198.44,0.004963452005101399,196.385,197.855
2016-09-29,2016,9,29,Thursday,39,2016-39,216.4,216.87,214.04,214.68,128070600,196.65,-0.009047273503476339,196.5471428571429,197.831
2016-09-30,2016,9,30,Friday,39,2016-39,215.65,217.12,215.36,216.3,117202900,198.13,0.007546229589404652,196.6157142857143,197.85139999999998
2016-10-03,2016,10,3,Monday,40,2016-40,215.82,216.04,215.04,215.78,83512100,197.65,-0.002404076085742668,196.85214285714284,197.84459999999999
2016-10-04,2016,10,4,Tuesday,40,2016-40,215.91,216.17,213.99,214.68,119948100,196.65,-0.005097890144346695,197.02285714285716,197.8286
2016-10-05,2016,10,5,Wednesday,40,2016-40,215.41,216.13,215.33,215.63,72816000,197.52,0.00442534287270413,197.11714285714285,197.8282
2016-10-06,2016,10,6,Thursday,40,2016-40,215.37,216.04,214.74,215.78,62927400,197.65,0.0006955906935466327,197.27428571428572,197.8346
2016-10-07,2016,10,7,Friday,40,2016-40,216.1,216.3,214.19,215.04,89788300,196.98,-0.0034293704246561862,197.3814285714286,197.82299999999998
2016-10-10,2016,10,10,Monday,41,2016-41,216.16,216.7,215.99,216.16,51855000,198.0,0.005208313966963862,197.56071428571428,197.82539999999997
2016-10-11,2016,10,11,Tuesday,41,2016-41,215.66,215.74,212.58,213.43,130367400,195.5,-0.012629573658256121,197.4042857142857,197.78099999999998
2016-10-12,2016,10,12,Wednesday,41,2016-41,213.59,214.32,213.01,213.71,73866100,195.76,0.0013118617181611114,197.17714285714285,197.76719999999997
2016-10-13,2016,10,13,Thursday,41,2016-41,212.16,213.59,211.21,213.01,101357000,195.12,-0.003275279531728348,196.98214285714286,197.72920000000002
2016-10-14,2016,10,14,Friday,41,2016-41,214.15,214.69,213.03,213.12,93346200,195.22,0.0005163791832638598,196.90928571428572,197.68899999999996
2016-10-17,2016,10,17,Monday,42,2016-42,213.09,213.39,212.17,212.38,58275700,194.54,-0.0034723291540426082,196.70071428571427,197.6028
2016-10-18,2016,10,18,Tuesday,42,2016-42,214.24,214.31,213.27,213.71,76869700,195.76,0.0062623075442451714,196.5092857142857,197.5434
2016-10-19,2016,10,19,Wednesday,42,2016-42,214.02,214.64,213.6,214.28,66519200,196.28,0.002667210429012634,196.4828571428571,197.49199999999996
2016-10-20,2016,10,20,Thursday,42,2016-42,213.87,214.53,213.11,213.88,73639800,195.91,-0.001866543028597789,196.32428571428574,197.4432
2016-10-21,2016,10,21,Friday,42,2016-42,213.88,214.08,212.76,213.98,89089100,196.0,0.0004674694388544509,196.2064285714286,197.37759999999997
2016-10-24,2016,10,24,Monday,43,2016-43,215.0,215.32,214.48,214.89,60146600,196.84,0.0042526692940259014,196.22,197.33239999999998
2016-10-25,2016,10,25,Tuesday,43,2016-43,214.68,214.98,213.98,214.17,66542300,196.18,-0.0033506276874576413,196.12428571428572,197.26239999999999
2016-10-26,2016,10,26,Wednesday,43,2016-43,213.21,214.42,212.93,213.74,75705500,195.78,-0.0020077394376867286,195.9907142857143,197.205
2016-10-27,2016,10,27,Thursday,43,2016-43,214.58,214.62,213.08,213.17,77220200,195.26,-0.0026666801756848324,195.86785714285716,197.1298
2016-10-28,2016,10,28,Friday,43,2016-43,213.14,213.93,211.71,212.54,140623200,194.69,-0.002955523208722499,195.6314285714286,197.03419999999997
2016-10-31,2016,10,31,Monday,44,2016-44,212.93,213.19,212.36,212.55,61272500,194.69,4.7182758260211344e-05,195.5735714285714,196.94439999999997
2016-11-01,2016,11,1,Tuesday,44,2016-44,212.93,212.99,209.6,211.01,122781800,193.28,-0.007245581723421712,195.39642857142857,196.82659999999998
2016-11-02,2016,11,2,Wednesday,44,2016-44,210.65,211.1,209.23,209.74,103330800,192.12,-0.006018607331620185,195.18214285714285,196.67759999999998
2016-11-03,2016,11,3,Thursday,44,2016-44,209.99,210.24,208.46,208.78,88939300,191.24,-0.004577147208615351,194.89785714285716,196.5314
2016-11-04,2016,11,4,Friday,44,2016-44,208.91,209.89,208.38,208.55,109122100,191.03,-0.0011015558538924886,194.64714285714285,196.3838
2016-11-07,2016,11,7,Monday,45,2016-45,208.55,213.19,208.55,213.15,109794900,195.24,0.022057009870140476,194.60999999999999,196.3278
2016-11-08,2016,11,8,Tuesday,45,2016-45,212.69,214.77,212.38,214.11,106772100,196.12,0.004503999682388793,194.59857142857143,196.27
2016-11-09,2016,11,9,Wednesday,45,2016-45,212.37,217.1,212.34,216.38,258429000,198.2,0.010602072784198224,194.76214285714283,196.26039999999998
2016-11-10,2016,11,10,Thursday,45,2016-45,217.3,218.31,215.22,216.92,172113300,198.7,0.0024956470332733183,194.95499999999998,196.27200000000002
2016-11-11,2016,11,11,Friday,45,2016-45,216.08,216.7,215.32,216.42,100552700,198.24,-0.0023052820363091975,195.055,196.27419999999998
2016-11-14,2016,11,14,Monday,46,2016-46,217.03,217.27,215.72,216.59,94580000,198.4,0.0007856485025379278,195.2135714285714,196.2618
2016-11-15,2016,11,15,Tuesday,46,2016-46,217.04,218.28,216.8,218.28,91652600,199.94,0.007802863277727168,195.5107142857143,196.2682
2016-11-16,2016,11,16,Wednesday,46,2016-46,217.56,218.14,217.42,217.87,65617700,199.57,-0.0018784330110905856,195.81857142857143,196.2676
2016-11-17,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200,200.59,0.00514073817284233,196.23999999999998,196.2964
2016-11-18,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800,200.14,-0.002237546416822167,196.62928571428574,196.4116
2016-11-21,2016,11,21,Monday,47,2016-47,219.17,220.18,219.0,220.15,72402600,201.66,0.007551452993329599,197.22785714285715,196.5014
2016-11-22,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000,202.05,0.0019533539234417585,197.93714285714285,196.65560000000002
2016-11-23,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200,202.16,0.0005439697147144873,198.71714285714285,196.8136
2016-11-25,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300,202.91,0.0037152941760765223,199.56571428571428,196.9478
2016-11-28,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500,201.96,-0.004694700816034181,200.04571428571427,197.07800000000003
2016-11-29,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700,202.35,0.001950279028996249,200.4907142857143,197.21539999999996
2016-11-30,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800,201.87,-0.002399076112508891,200.75285714285715,197.343
2016-12-01,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500,201.12,-0.00367548682720642,200.9257142857143,197.4116
2016-12-02,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300,201.23,0.0005007239633971761,201.13928571428573,197.4574
2016-12-05,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221.0,67837800,202.43,0.006008941032484172,201.42714285714285,197.549
2016-12-06,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400,203.08,0.0031673148782844773,201.65142857142857,197.68580000000003
2016-12-07,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100,205.73,0.013080690052835742,202.09142857142857,197.85119999999998
2016-12-08,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400,206.24,0.0024489600356483177,202.49500000000003,198.0072
2016-12-09,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800,207.48,0.00604015201372321,203.0192857142857,198.2238
2016-12-12,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100,207.24,-0.0011477090349469865,203.41785714285714,198.40599999999998
2016-12-13,2016,12,13,Tuesday,50,2016-50,227.02,228.34,227.0,227.76,110477500,208.63,0.006674094680449105,203.88785714285717,198.62560000000002
2016-12-14,2016,12,14,Wednesday,50,2016-50,227.41,228.23,225.37,225.88,142501800,206.9,-0.00825434059039698,204.22642857142858,198.8306
2016-12-15,2016,12,15,Thursday,50,2016-50,226.16,227.81,225.89,226.81,124972600,207.76,0.004117345907057368,204.57285714285715,199.0354
2016-12-16,2016,12,16,Friday,50,2016-50,226.01,226.08,224.67,225.04,156420200,207.35,-0.0019560008507928384,204.95785714285714,199.22940000000003
2016-12-19,2016,12,19,Monday,51,2016-51,225.25,226.02,225.08,225.53,90341100,207.8,0.0021774382981880613,205.34714285714287,199.44580000000002
2016-12-20,2016,12,20,Tuesday,51,2016-51,226.15,226.57,225.88,226.4,89838800,208.6,0.003857622131905547,205.8278571428571,199.65780000000004
2016-12-21,2016,12,21,Wednesday,51,2016-51,226.25,226.45,225.77,225.77,67909000,208.02,-0.002782672963584032,206.32071428571427,199.90820000000002
2016-12-22,2016,12,22,Thursday,51,2016-51,225.6,225.74,224.92,225.38,56219100,207.66,-0.0017274278723677927,206.78,200.14620000000002
2016-12-23,2016,12,23,Friday,51,2016-51,225.43,225.72,225.21,225.71,36697800,207.97,0.0014642781670011207,207.1757142857143,200.4032
2016-12-27,2016,12,27,Tuesday,52,2016-52,226.02,226.73,226.0,226.27,42672500,208.48,0.002480966830147091,207.5614285714286,200.6684
2016-12-28,2016,12,28,Wednesday,52,2016-52,226.57,226.59,224.27,224.4,64095000,206.76,-0.008264548701627072,207.635,200.91279999999998
2016-12-29,2016,12,29,Thursday,52,2016-52,224.48,224.89,223.84,224.35,48696100,206.71,-0.0002228739851299899,207.6685714285714,201.1318
2016-12-30,2016,12,30,Friday,52,2016-52,224.73,224.83,222.73,223.53,108998300,205.96,-0.003654988566673123,207.55999999999997,201.3254
2017-01-03,2017,1,3,Tuesday,01,2017-01,225.04,225.83,223.88,225.24,91366500,207.53,0.007650105132547269,207.5807142857143,201.55780000000001
2017-01-04,2017,1,4,Wednesday,01,2017-01,225.62,226.75,225.61,226.58,78744400,208.77,0.005949349833710427,207.59071428571428,201.8132
2017-01-05,2017,1,5,Thursday,01,2017-01,226.27,226.58,225.48,226.4,78379000,208.6,-0.0007945534461261117,207.71214285714285,202.04840000000002
2017-01-06,2017,1,6,Friday,01,2017-01,226.53,227.75,225.9,227.21,71559900,209.35,0.003577785079512674,207.82571428571427,202.3118
2017-01-09,2017,1,9,Monday,02,2017-02,226.91,227.07,226.42,226.46,46939700,208.66,-0.0033008161843273154,207.91928571428573,202.56939999999997
2017-01-10,2017,1,10,Tuesday,02,2017-02,226.48,227.45,226.01,226.46,63771900,208.66,0.0,207.9807142857143,202.83739999999997
2017-01-11,2017,1,11,Wednesday,02,2017-02,226.36,227.1,225.59,227.1,74650000,209.25,0.002826104618522951,208.02714285714288,203.1286
2017-01-12,2017,1,12,Thursday,02,2017-02,226.5,226.75,224.96,226.53,72113200,208.72,-0.0025101180977676885,208.07714285714286,203.40920000000003
2017-01-13,2017,1,13,Friday,02,2017-02,226.73,227.4,226.69,227.05,62717900,209.2,0.002295656288158643,208.18714285714285,203.7276
2017-01-17,2017,1,17,Tuesday,03,2017-03,226.31,226.78,225.8,226.25,61240800,208.47,-0.0035234877422990474,208.22285714285712,204.05460000000002
2017-01-18,2017,1,18,Wednesday,03,2017-03,226.54,226.8,225.9,226.75,54793300,208.93,0.0022097836395642556,208.25500000000002,204.4084
2017-01-19,2017,1,19,Thursday,03,2017-03,226.84,227.0,225.41,225.91,66608800,208.15,-0.0037043093489771417,208.3542857142857,204.75080000000003
2017-01-20,2017,1,20,Friday,03,2017-03,226.7,227.31,225.97,226.74,129168600,208.92,0.0036739520406972037,208.51214285714286,205.0244
2017-01-23,2017,1,23,Monday,04,2017-04,226.74,226.81,225.27,226.15,75061600,208.37,-0.0026021141931317215,208.68428571428572,205.2694
2017-01-24,2017,1,24,Tuesday,04,2017-04,226.4,228.08,226.27,227.6,95555300,209.71,0.006411719097605406,208.83999999999997,205.49960000000002
2017-01-25,2017,1,25,Wednesday,04,2017-04,228.7,229.57,228.51,229.57,84437700,211.52,0.008655443413572605,209.03642857142856,205.75599999999997
2017-01-26,2017,1,26,Thursday,04,2017-04,229.4,229.71,229.01,229.33,59970700,211.3,-0.0010452700771567125,209.2292857142857,206.0172
2017-01-27,2017,1,27,Friday,04,2017-04,229.42,229.59,228.76,228.97,59711100,210.97,-0.0015698345661987467,209.345,206.2686
2017-01-30,2017,1,30,Monday,05,2017-05,228.17,228.2,226.41,227.55,79737300,209.66,-0.006201696385931155,209.41642857142855,206.463
2017-01-31,2017,1,31,Tuesday,05,2017-05,226.98,227.6,226.32,227.53,75880800,209.64,-8.798825018441203e-05,209.48642857142858,206.66440000000003
2017-02-01,2017,2,1,Wednesday,05,2017-05,227.53,228.59,226.94,227.62,79117700,209.73,0.0003957272231944753,209.5207142857143,206.84720000000002
2017-02-02,2017,2,2,Thursday,05,2017-05,227.62,228.1,226.82,227.77,69657600,209.87,0.0006588721950187004,209.60285714285715,207.0418
2017-02-03,2017,2,3,Friday,05,2017-05,228.82,229.55,228.46,229.34,80563200,211.31,0.0068929539605728785,209.7535714285714,207.23480000000004
2017-02-06,2017,2,6,Monday,06,2017-06,228.87,229.33,228.54,228.93,57790100,210.93,-0.001787839442356387,209.92928571428573,207.4124
2017-02-07,2017,2,7,Tuesday,06,2017-06,229.38,229.66,228.72,228.94,57931200,210.94,4.376510076831153e-05,210.07285714285715,207.588
2017-02-08,2017,2,8,Wednesday,06,2017-06,228.94,229.39,228.31,229.24,51566200,211.22,0.0013104361453530888,210.29214285714286,207.75420000000003
2017-02-09,2017,2,9,Thursday,06,2017-06,229.24,230.95,229.24,230.6,65955200,212.47,0.005932589880123684,210.5457142857143,207.96439999999998
2017-02-10,2017,2,10,Friday,06,2017-06,231.0,231.77,230.62,231.51,66015900,213.31,0.003946097576792429,210.89857142857144,208.1836
2017-02-13,2017,2,13,Monday,07,2017-07,232.08,233.07,232.05,232.77,55182100,214.47,0.005442720033797865,211.23857142857145,208.43560000000002
2017-02-14,2017,2,14,Tuesday,07,2017-07,232.56,233.71,232.16,233.7,71109000,215.33,0.003995324878671713,211.5107142857143,208.71980000000002
2017-02-15,2017,2,15,Wednesday,07,2017-07,233.45,235.14,233.39,234.92,86785800,216.45,0.005220299131898809,211.87857142857143,209.02419999999998
2017-02-16,2017,2,16,Thursday,07,2017-07,234.95,235.16,233.85,234.72,84722400,216.27,-0.0008513621265315852,212.25714285714284,209.301
2017-02-17,2017,2,17,Friday,07,2017-07,233.95,235.09,233.93,235.09,77204100,216.61,0.0015764007939929048,212.7535714285714,209.5716
2017-02-21,2017,2,21,Tuesday,08,2017-08,235.52,236.69,235.51,236.49,88946100,217.9,0.00595522510967883,213.34357142857144,209.815
2017-02-22,2017,2,22,Wednesday,08,2017-08,236.02,236.54,235.83,236.28,62115200,217.71,-0.0008880760835130452,213.91357142857143,210.0444
2017-02-23,2017,2,23,Thursday,08,2017-08,236.88,236.9,235.56,236.44,74615900,217.85,0.0006770572763821203,214.48357142857142,210.2518
2017-02-24,2017,2,24,Friday,08,2017-08,235.46,236.79,235.41,236.74,82381600,218.13,0.0012689386484237009,214.9707142857143,210.4696
2017-02-27,2017,2,27,Monday,09,2017-09,236.64,237.31,236.35,237.11,56515400,218.47,0.0015628800391287445,215.5092857142857,210.66639999999998
2017-02-28,2017,2,28,Tuesday,09,2017-09,236.67,236.95,236.02,236.47,96961900,217.88,-0.0026990283735323084,216.00499999999997,210.886
2017-03-01,2017,3,1,Wednesday,09,2017-09,238.39,240.32,238.37,239.78,149158200,220.93,0.013997449839454168,216.69857142857146,211.14939999999999
2017-03-02,2017,3,2,Thursday,09,2017-09,239.56,239.57,238.21,238.27,70246000,219.54,-0.006297339341494679,217.20357142857145,211.3932
2017-03-03,2017,3,3,Friday,09,2017-09,238.17,238.61,237.73,238.42,81974300,219.68,0.000629491958912709,217.6585714285714,211.63080000000002
2017-03-06,2017,3,6,Monday,10,2017-10,237.5,238.12,237.01,237.71,55391500,219.02,-0.0029779430917179495,217.98357142857142,211.83919999999998
2017-03-07,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237.0,65103700,218.37,-0.0029868377244857136,218.20071428571427,212.0462
2017-03-08,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800,217.96,-0.001856530425605185,218.3085714285714,212.2522
2017-03-09,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900,218.24,0.0012680846803903023,218.4492857142857,212.45759999999999
2017-03-10,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700,219.01,0.0035042459617096178,218.62071428571429,212.66819999999998
2017-03-13,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800,219.12,0.0005049199913966795,218.70785714285716,212.9154
2017-03-14,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800,218.28,-0.0038267366833016903,218.74857142857144,213.1468
2017-03-15,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800,220.17,0.00865364880576558,218.91428571428574,213.43099999999998
2017-03-16,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000,219.73,-0.001967169259099233,219.02857142857144,213.675
2017-03-17,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100,219.35,-0.001756123115695285,219.09142857142857,213.88660000000004
2017-03-20,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000,219.11,-0.001096890460239086,219.17928571428573,214.0968
2017-03-21,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300,216.29,-0.012839590807814272,218.84785714285712,214.2356
2017-03-22,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200,216.8,0.0023532905892009737,218.65214285714288,214.3984
2017-03-23,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300,216.57,-0.0010672557640714064,218.43,214.5566
2017-03-24,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900,216.41,-0.0007264021975533774,218.2435714285714,214.69979999999998
2017-03-27,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500,216.19,-0.0010260927062386571,218.08785714285713,214.8492
2017-03-28,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900,217.77,0.007276839632149867,218.0742857142857,215.0206
2017-03-29,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400,217.97,0.0009347315628227548,218.055,215.21059999999997
2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900,218.66,0.003184290005255219,218.03,215.4052
2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100,218.15,-0.0023276547378199286,217.96071428571426,215.60519999999997
2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500,217.77,-0.0017391823765463554,217.92428571428573,215.7822
2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200,217.91,0.0006373281321303548,217.76285714285714,215.97299999999998
2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600,217.27,-0.0029727237506090853,217.58714285714285,216.12419999999997
2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800,217.88,0.002811206761841323,217.48214285714286,216.25140000000002
2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300,217.65,-0.001019206649208071,217.37785714285715,216.3784
2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300,217.78,0.0005951262601477936,217.48428571428573,216.5146
2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300,217.52,-0.0011898949104824919,217.53571428571428,216.6718
2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400,216.57,-0.0043818945199908255,217.53571428571428,216.81039999999996
2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400,215.17,-0.00649471202450691,217.44714285714286,216.9192
2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400,217.07,0.008859831652348271,217.51000000000002,217.0632
2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800,216.42,-0.0029842560704558263,217.41357142857143,217.16539999999998
2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900,216.03,-0.0018385399918229295,217.275,217.2674
2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200,217.78,0.008139101222959466,217.21214285714288,217.40420000000003
2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800,217.09,-0.003186995807167081,217.13642857142855,217.5216
2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900,219.48,0.0109980163351866,217.25857142857143,217.6618
2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300,220.75,0.005818611143342922,217.46142857142857,217.81060000000002
2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500,220.62,-0.0006287944882296115,217.70071428571433,217.93359999999996
2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300,220.8,0.0008387587753415637,217.90928571428572,218.043
2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800,220.32,-0.0021791387049808764,218.1,218.12040000000002
2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500,220.87,0.0025200045183613184,218.32071428571427,218.21239999999997
2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700,220.96,0.0003771265005527713,218.56642857142856,218.2994
2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700,220.69,-0.001214581496982059,218.8607142857143,218.3552
2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700,220.95,0.0011740205432853035,219.27357142857142,218.42
2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300,221.82,0.0039371965663219655,219.61285714285714,218.49939999999998
2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700,221.78,-0.00016708959572508952,219.99571428571426,218.5724
2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200,221.58,-0.0009178735386161652,220.3921428571429,218.63459999999998
2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800,221.98,0.0017958396542028243,220.69214285714284,218.7166
2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300,221.52,-0.0020427678614329814,221.00857142857146,218.7284
2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700,221.15,-0.0016709256051681276,221.12785714285715,218.76059999999998
2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900,222.37,0.005523531881035382,221.24357142857144,218.81439999999998
2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800,222.17,-0.0009156346049771225,221.35428571428568,218.87740000000002
2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100,218.23,-0.01774404187318057,221.17071428571427,218.8746
2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700,219.11,0.004028514175034914,221.0842857142857,218.8976
2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400,220.53,0.006504165142115159,221.06,218.9434
2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600,221.65,0.005077351739903868,221.1092857142857,218.99620000000002
2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700,222.14,0.0022130369748658563,221.21285714285713,219.0566
2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700,222.66,0.0023326150050497763,221.335,219.14419999999998
2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700,223.73,0.004779507655339854,221.47142857142856,219.21540000000002
2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900,223.68,-0.0002066560715076049,221.60714285714286,219.2944
2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900,223.48,-0.0008690217321604132,221.7428571428571,219.37699999999998
2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000,223.43,-0.00024832255960272054,221.8464285714286,219.4634
2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000,225.21,0.007952256683837478,222.10999999999999,219.6418
2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100,225.96,0.003328392193604479,222.45357142857145,219.825
2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800,225.79,-0.0007370915118526389,222.69785714285715,220.00940000000003
2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400,225.07,-0.0031969373845354143,222.905,220.1826
2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300,225.48,0.0018503074681925913,223.42285714285714,220.3684
2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700,225.59,0.0004923777208420965,223.8857142857143,220.5248
2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400,225.25,-0.0015175978651766897,224.22285714285712,220.6704
2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100,225.21,-0.00020552614693614135,224.47714285714287,220.8014
2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000,226.31,0.004889871847008287,224.775,220.9646
2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300,226.02,-0.0012675939341045828,225.01500000000001,221.12959999999998
2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900,225.59,-0.0019244624521213005,225.14785714285716,221.2832
2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100,225.63,0.000218615576278669,225.28714285714287,221.4504
2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800,227.51,0.008324984882168929,225.57500000000002,221.643
2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400,225.98,-0.0067440061643389,225.75714285714284,221.8096
2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600,225.92,-0.00024693238671191775,225.80785714285713,221.97240000000002
2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100,225.82,-0.0004527198820213352,225.7978571428571,222.1384
2017-06-23,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800,226.09,0.0011944433820862965,225.8192857142857,222.3288
2017-06-26,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500,226.24,0.0006578237392773634,225.90285714285716,222.55020000000002
